,Title,Description,Link,Source
1107,Introduction to GitHub Copilot,"Join our course led by Gabe Leon de Mattos, a seasoned developer and leader. You will learn how to use GitHub Copilot.  This course is for developers who want to be more productive with GitHub Copilot. You'll learn how to use GitHub Copilot in real projects. The course is hands-on and lasts 90 minutes. You'll set up Copilot, write better prompts, and work Copilot into your coding routine.

By the end of the course, you will be able to:
- Work confidently with GitHub Copilot to accelerate your coding endeavors
- Use prompt engineering to generate relevant code suggestions on real projects
- Navigate AI outputs, and integrate them into your projects.

You will finish the course with the skills to write better code faster. This will give you more time to solve difficult problems.
To succeed in this course, it's recommended to have basic Python knowledge and be familiar with Visual Studio Code (VSCode).",https://www.coursera.org/learn/introduction-to-microsoft-github-copilot,Coursera
1108,Scrum Master Certification Practice,"This course is designed to help Scrum beginners apply gained knowledge to practice. We will review several of the Scrum Methodologies and the Sprint process as well as complete several exercises. This is a standalone course, however we recommend completing the Scrum Master Certification specialization courses prior to beginning this one, as the methodologies and exercises within those courses are the foundations for this practice course.",https://www.coursera.org/learn/certified-scrum-master-in-practice,Coursera
1109,Getting Started with Apache Cassandra,"The “Getting Started with Cassandra” course is designed to help you gain knowledge of the Cassandra database system. You will learn architecture as well as how to design, build and use Cassandra databases.  This training course helps you develop your skills and knowledge in Cassandra. Cassandra is a NoSQL database that has the traits of a distributed, open-source, and decentralized database or storage system. It can support the management of excessively massive amounts of structured data without a single point of failure, thereby resulting in the provision of highly available services. 

This course contains  3+ hours of training videos. Learners could find a total of 35 lectures in the training course with comprehensive coverage of all topics regarding “Getting Started with Cassandra”.
These lectures are divided into 3 Modules and each module is further split into lessons. The entire 
course includes Assessments to validate knowledge checks of learners. Also, a set of Graded Questions is available at the end of every module.

Module 1: Data and Storage Models in Cassandra
Module 2: Cassandra Architecture and Query Language
Module 3: Security, Deployment, Monitoring, and Maintenance in Cassandra",https://www.coursera.org/learn/getting-started--apache-cassandra,Coursera
1110,Python Programming Essentials,"This course will introduce you to the wonderful world of Python programming!  We'll learn about the essential elements of programming and how to construct basic Python programs. We will cover expressions, variables, functions, logic, and conditionals, which are foundational concepts in computer programming. We will also teach you how to use Python modules, which enable you to benefit from the vast array of functionality that is already a part of the Python language. These concepts and skills will help you to begin to think like a computer programmer and to understand how to go about writing Python programs. By the end of the course, you will be able to write short Python programs that are able to accomplish real, practical tasks. This course is the foundation for building expertise in Python programming. As the first course in a specialization, it provides the necessary building blocks for you to succeed at learning to write more complex Python programs.

This course uses Python 3.  While many Python programs continue to use Python 2, Python 3 is the future of the Python programming language. This first course will use a Python 3 version of the CodeSkulptor development environment, which is specifically designed to help beginning programmers learn quickly.  CodeSkulptor runs within any modern web browser and does not require you to install any software, allowing you to start writing and running small programs immediately.  In the later courses in this specialization,  we will help you to move to more sophisticated desktop development environments.",https://www.coursera.org/learn/python-programming,Coursera
1111,From Figma to Code,"From Figma to code is the ideal course for aspiring frontend developers seeking a challenge and eager to acquire the skills needed to translate visually appealing mockups into functional user interfaces. Throughout the program, you'll apply and enhance your HTML, CSS, and JavaScript proficiency by constructing five captivating designs – starting from a straightforward card and progressing to a landing page, an analytics dashboard, a sales website, and culminating in an animated event site. This course is designed to maximize your independent practice. You'll be provided with detailed Figma designs, enabling you to transform them into user interfaces that exhibit excellence across various screen sizes. Upon completing each project, Gary Simon, a UI expert and esteemed web development educator, will walk you through the code he employs to bring the mockup to life. This offers you the opportunity to compare your solution, gain valuable insights, and discover numerous tips and tricks along the way.",https://www.coursera.org/learn/from-figma-to-code,Coursera
1112,Dive Deep into Python,"Embark on an immersive exploration of the Python programming realm with the ""Dive Deep into Python"" course. Designed meticulously, this program will pave the way from a foundational understanding of Python to its intricate nuances, ensuring you acquire a robust skill set, fit for contemporary software challenges. In the Foundations of Python Programming segment, kickstart your Python journey by diving into its foundational aspects. You'll be introduced to core programming concepts, data types, operators, and control flow. By the end, you'll have the knowledge to create basic yet functional Python applications.

Strengthening your Python prowess further, the Python Programming Essentials section delves into essential programming constructs. Understand the power of loops, explore the nuances of strings, and grasp the operations of arrays and lists, equipping you to handle and manipulate diverse data forms in Python.

The journey then advances to Python Data Structures and Functions. Elevate your understanding of Python's advanced data structures, from lists and tuples to dictionaries. Additionally, you'll explore the world of functions, honing your ability to craft reusable and efficient code segments.

Lastly, immerse yourself in the universe of Python OOPs and File Handling. Understand the principles of Object-Oriented Programming (OOP) with Python, from classes and objects to inheritance and beyond. Concurrently, gain proficiency in file operations, learning to read, write, and manage files seamlessly.

By the course's culmination, you will not only possess a profound understanding of Python but also be equipped to face a multitude of programming challenges. Whether you aim to craft elegant software solutions or delve into data science, your journey through this course will render you a competent and confident Python programmer.",https://www.coursera.org/learn/dive-deep-into-python,Coursera
1113,How to Get Into AI,"AI forms the basis for all computer learning and is the future of all complex decision-making. As such it is becoming increasingly prevalent in daily life. As a result, the outlook is bright for artificial intelligence jobs.  In this course, you will learn how to navigate the dynamic field of artificial intelligence (AI), exploring its applications and the evolving landscape of AI-related careers. You'll learn to understand various AI techniques, from artificial intelligence engineering to data science, gaining insights into their applications and ethical considerations. Get ready to acquire the skills that will propel your career in this rapidly evolving field! 

Click Start, a nationwide training programme designed to help young people develop digital skills, offers this course. Click Start offers scholarships giving free access to young people in the UK. Follow the link in the Click Start icon on the top, to check if you are eligible for free access!",https://www.coursera.org/learn/how-to-get-into-ai,Coursera
1114,Fundamentals of Network Communication,"In this course, we trace the evolution of networks and identify the key concepts and functions that form the basis for layered architecture. We introduce examples of protocols and services that are familiar to the students, and we explain how these services are supported by networks. Further, we explain fundamental concepts in digital communication, and focus on error control techniques that include parity check, polynomial code, and Internet checksum. Students will be required to have some previous programming experience in C-programming (C++/Java), some fundamental knowledge of computer organization and IT architecture and a background in computer science is a plus.",https://www.coursera.org/learn/fundamentals-network-communications,Coursera
1115,"Advanced Data Structures, RSA and Quantum Algorithms","Introduces number-theory based cryptography, basics of quantum algorithms and advanced data-structures.  This course can be taken for academic credit as part of CU Boulder’s Masters of Science in Computer Science (MS-CS) degrees offered on the Coursera platform. This fully accredited graduate degree offer targeted courses, short 8-week sessions, and pay-as-you-go tuition. Admission is based on performance in three preliminary courses, not academic history. CU degrees on Coursera are ideal for recent graduates or working professionals. Learn more: 

MS in Computer Science: https://coursera.org/degrees/ms-computer-science-boulder",https://www.coursera.org/learn/advanced-data-structures-rsa-and-quantum-algorithms,Coursera
1116,"C++ For C Programmers, Part B",This course is for experienced C programmers who want to program in C++. The examples and exercises require a basic understanding of algorithms and object-oriented software.,https://www.coursera.org/learn/c-plus-plus-b,Coursera
1117,"Responsive Website Basics: Code with HTML, CSS, and JavaScript ","In this course you will learn three key website programming and design languages: HTML, CSS and JavaScript. You will create a web page using basic elements to control layout and style.  Additionally, your web page will support interactivity.  At the end of the course, you will be able to:

1. Define the purpose of HTML, CSS and JavaScript
2. Make a simple web page using HTML
3. Use CSS to control text styles and layout
4. Use CSS libraries such as Bootstrap to create responsive layouts
5. Use JavaScript variables and functions
6. Manipulate web page content using JavaScript
7. Respond to user input using JavaScript

In this course, you will complete: 
2 assignments writing HTML, CSS and JavaScript, each taking ~1 hour to complete
4 quizzes, each taking ~20 minutes to complete
1 programming exercise~30 minutes to complete
multiple practice quizzes, each taking ~5 minutes to complete

Participation in or completion of this online course will not confer academic credit for University of London programmes.",https://www.coursera.org/learn/website-coding,Coursera
1118,Algorithms on Strings,"World and internet is full of textual information. We search for information using textual queries, we read websites, books, e-mails. All those are strings from the point of view of computer science. To make sense of all that information and make search efficient, search engines use many string algorithms. Moreover, the emerging field of personalized medicine uses many search algorithms to find disease-causing mutations in the human genome. In this online course you will learn key pattern matching concepts: tries, suffix trees, suffix arrays and even the Burrows-Wheeler transform.",https://www.coursera.org/learn/algorithms-on-strings,Coursera
1119,Introduction to UI Design,"In this course, you will gain an understanding of the critical importance of user interface design. You will also learn industry-standard methods for how to approach the design of a user interface and key theories and frameworks that underlie the design of most interfaces you use today. Through a series of case studies on commercial systems - many of which you likely use on a regular basis - we will illustrate the benefits of good design. We will also demonstrate how the costs of bad design can often be severe (in user experience, money, and even human lives).

You will then gain a high-level understanding of the user-interface design process. You will be introduced to common design scenarios - e.g. improving on existing designs and starting a new design from scratch - and the general design processes that tend to be used for each scenario.

Finally, we will begin introducing the large body of existing knowledge on design by providing overviews of core user interface design theories and concepts. This key foundational information will help you avoid “reinventing the wheel” when you are designing your interfaces in this specialization.",https://www.coursera.org/learn/ui-design,Coursera
1120,Developing Websites and Front-Ends with Bootstrap,"Building flexible, fast, and responsive websites and front-ends with a consistent look and feel has become a basic requirement. To accomplish this, the use of libraries and frameworks is trending. As a front-end developer, it is important that you know at least one front-end framework. Bootstrap is a CSS framework that provides an extensive set of templates that help with speeding up the website development process. According to W3Tech.com, Bootstrap is a popular CSS framework that is used by 18.7% of all the websites, that is a CSS framework market share of 78.6%. 

In this short course, which is part of the IBM Front-End Developer Professional Certificate, you will not only equip yourself with concepts but get several opportunities to practice building website components using Bootstrap. 

After completing this course, you will be able to:
- Describe the features of Bootstrap
- Set up Bootstrap for a project using a suitable method
- Outline key classes and components offered by Bootstrap
- Create a simple React app and use Bootstrap for styling
- Create a responsive grid layout
- Demonstrate your proficiency in using Bootstrap classes and components to build responsive websites",https://www.coursera.org/learn/developing-websites-and-front-ends-with-bootstrap,Coursera
1121,Genome Assembly Programming Challenge,"In Spring 2011, thousands of people in Germany were hospitalized with a deadly disease that started as food poisoning with bloody diarrhea and often led to kidney failure. It was the beginning of the deadliest outbreak in recent history, caused by a mysterious bacterial strain that we will refer to as E. coli X. Soon, German officials linked the outbreak to a restaurant in Lübeck, where nearly 20% of the patrons had developed bloody diarrhea in a single week. At this point, biologists knew that they were facing a previously unknown pathogen and that traditional methods would not suffice – computational biologists would be needed to assemble and analyze the genome of the newly emerged pathogen. To investigate the evolutionary origin and pathogenic potential of the outbreak strain, researchers started a crowdsourced research program. They released bacterial DNA sequencing data from one of a patient, which elicited a burst of analyses carried out by computational biologists on four continents. They even used GitHub for the project: https://github.com/ehec-outbreak-crowdsourced/BGI-data-analysis/wiki

The 2011 German outbreak represented an early example of epidemiologists collaborating with computational biologists to stop an outbreak. In this online course you will follow in the footsteps of the bioinformaticians investigating the outbreak by developing a program to assemble the genome of the E. coli X from millions of overlapping substrings of the E.coli X genome.",https://www.coursera.org/learn/assembling-genomes,Coursera
1122,Cyber Attack Countermeasures,"This course introduces the basics of cyber defense starting with foundational models such as Bell-LaPadula and information flow frameworks. These underlying policy enforcements mechanisms help introduce basic functional protections, starting with authentication methods. Learners will be introduced to a series of different authentication solutions and protocols, including RSA SecureID and Kerberos, in the context of a canonical schema.  The basics of cryptography are also introduced with attention to conventional block ciphers as well as public key cryptography. Important cryptographic techniques such as cipher block chaining and triple-DES are explained. Modern certification authority-based cryptographic support is also discussed and shown to provide basis for secure e-commerce using Secure Sockets Layer (SSL) schemes.",https://www.coursera.org/learn/cyber-attack-countermeasures,Coursera
1123,Approximation Algorithms and Linear Programming ,"This course continues our data structures and algorithms specialization by focussing on the use of linear and integer programming formulations for solving algorithmic problems that seek optimal solutions to problems arising from domains such as resource allocation, scheduling, task assignment, and variants of the traveling salesperson problem. Next, we will study algorithms for NP-hard problems whose solutions are guaranteed to be within some approximation factor of the best possible solutions. Such algorithms are often quite efficient and provide useful bounds on the optimal solutions. The learning will be supported by instructor provided notes, readings from textbooks and assignments. Assignments will include conceptual multiple-choice questions as well as problem solving assignments that will involve programming and testing algorithms.  This course can be taken for academic credit as part of CU Boulder’s Masters of Science in Computer Science (MS-CS) degrees offered on the Coursera platform. This fully accredited graduate degree offer targeted courses, short 8-week sessions, and pay-as-you-go tuition. Admission is based on performance in three preliminary courses, not academic history. CU degrees on Coursera are ideal for recent graduates or working professionals. Learn more: 

MS in Computer Science: https://coursera.org/degrees/ms-computer-science-boulder",https://www.coursera.org/learn/linear-programming-and-approximation-algorithms,Coursera
1124,iOS App Capstone,"In this capstone course, you’ll demonstrate your proficiency in your new skill set by creating a native iOS app.  At this point in the program, you've gained all the skills you need to successfully complete this project.  But you might need to refresh your memory when it comes to the previous courses in the program. For that reason, each module in this course will take you through a brief recap of relevant content from previous courses in the program. And don't worry, there will be links too so you can review content in more detail if necessary. In this way, you will be guided through the process of building the Little Lemon app which allows you to show off your new development skills.
 
This course is ideal for intermediate learners who would like to prepare themselves for a career in iOS development. On completion of the capstone project, you’ll have an interactive mobile application that you can share with recruiters and impress potential employers with.
 
To complete this course, you will need experience in iOS and a good understanding of the Swift programming language.  Additionally, it always helps to have a can-do attitude!

 
By the end of this course, you’ll be able to: 
 
-Build a native iOS mobile app 
-Publish and sell it on the Apple Store",https://www.coursera.org/learn/ios-app-capstone,Coursera
1125,Practice Exam for CompTIA ITF+ Certification,"This short course from IBM will test your readiness for the CompTIA ITF+ Certification exam. Success in the CompTIA ITF+ exam certifies candidates’ readiness to embark on a career as an IT practitioner, for example, an IT Support Specialist. In this course, you will become familiar with the eligibility requirements, sign-up process, testing methods, and the knowledge and skills related to IT fundamentals that are assessed in this examination. You will also complete a mock exam that contains the same number and type of questions as the CompTIA ITF+ Certification exam. 

Through this course, you will learn about the domains the ITF+ exam is based on and exam testing strategies. You will also have the opportunity to practice for the CompTIA ITF+ Certification exam. This comprehensive assessment will test your knowledge and skills in IT concepts and terminology, infrastructure, applications and software, software development, database fundamentals, and security. Additionally, the course includes a sample assessment on cloud computing topics. 

This course assumes that you are already familiar with IT fundamental knowledge that the ITF+ exam tests on. If you do not have this knowledge, it is recommended that you complete the courses in the IBM IT and Cloud Fundamentals Specialization, or the first six courses in the IBM IT Support Professional Certificate prior to starting this course.",https://www.coursera.org/learn/practice-exam-for-comptia-itf-plus-certification,Coursera
1126,IBM COBOL Software Development Practices,"This course is aimed at anybody interested in COBOL or or software development. In this course, you will be introduced to core practices, systems, and methodologies associated with IBM COBOL software development. You will learn about COBOL as a self-documenting language. You will review working with existing coding. This course also covers quality assurance (QA), technical support and project management.",https://www.coursera.org/learn/software-development-practices,Coursera
1127,DevOps on AWS: Release and Deploy,"AWS provides a set of flexible services designed to enable companies to more rapidly and reliably build and deliver products using AWS and DevOps practices. These services simplify provisioning and managing infrastructure, deploying application code, automating software release processes, and monitoring your application and infrastructure performance.  The third course in the series explains how to improve the deployment process with DevOps methodology, and also some tools that might make deployments easier, such as Infrastructure as Code, or IaC, and AWS CodeDeploy.

The course begins with reviewing topics covered in the first course of the DevOps on AWS series. You will learn about the differences between continuous integration, continuous delivery, and continuous deployment. In Exercises 1 and 2, you will set up AWS CodeDeploy and make revisions that will then be deployed. If you use AWS Lambda, you will explore ways to address additional considerations when you deploy updates to your Lambda functions.

Next, you will explore how infrastructure as code (IaC) helps organizations achieve automation, and which AWS solutions provide a DevOps-focused way of creating and maintaining infrastructure. In Exercise 3, you will be provided with an AWS CloudFormation template that will set up backend services, such as AWS CodePipeline, AWS CodeCommit, AWS CodeDeploy, and AWS CodeBuild. You will then upload new revisions to the pipeline.",https://www.coursera.org/learn/devops-aws-release-deploy,Coursera
1128,Cybersecurity and the Internet of Things,"Welcome! You may have heard about the Internet of Things (IoT). But you may also have wondered about what it is. Or for that matter, what does it mean to you or an organization. This course is for you if you are curious about the most recent trends and activities in the internet capabilities and concerns about programmed devices. There are complexities and areas of necessary awareness when the industrial sector becomes connected to your home. Security policies and practices have not yet caught up to the internet capabilities of some of our most common products. The “connected home”, “consumer wearables”, or even an employee’s HVAC system may cause an unanticipated threat to your business environment. You will explore current security and privacy related concerns in each of these areas. Every module will include readings, videos, case studies, and a quiz to help make sure you understand the material and concepts we talk about. This course offers a place to learn, reflect, and plan for a smart community approach to IoT. Portions of this course may seem extremely technical in nature. That is because the “things” in IoT represents engineering. Try to grasp the concept in that case.",https://www.coursera.org/learn/iot-cyber-security,Coursera
1129,Blockchain Transformations of Financial Services,"The current global financial system is riddled with inefficiencies, uneven developments, and bizarre contradictions. Blockchain technology has the potential to bring about profound changes to financial services. In this course, you will learn how blockchain technology will disrupt the core functions of the financial services industry, offering individuals and organizations alike real choices in how they create and manage value.",https://www.coursera.org/learn/blockchain-transformations-financial-services,Coursera
1130,Interacting with the System and Managing Memory,"The final course in the specialization Introduction to Programming in C will teach you powerful new programming techniques for interacting with the user and the system and dynamically allocating memory. You will learn more sophisticated uses for pointers, such as strings and multidimensional arrays, as well as how to write programs that read and write files and take input from the user. Learning about dynamic memory allocation will allow your programs to perform complex tasks that will be applied in the final part of the specialization project: a Monte Carlo simulation for calculating poker hand probabilities.",https://www.coursera.org/learn/interacting-system-managing-memory,Coursera
1131,JSON and Natural Language Processing in PostgreSQL,"Within this course, you’ll learn about how PostgreSQL creates and uses inverted indexes for JSON and natural language content. We will use various sources of data for our databases, including access to an online API and spidering its data and storing the data in a JSON column in PostgreSQL.  Students will explore how full-text inverted indexes are structured.  Students will build their own inverted indexes and then make use of PostgreSQL built-in capabilities to support full-text indexes.",https://www.coursera.org/learn/json-natural-language-processing-postgresql,Coursera
1132,Using AR Foundation in Unity,"This course further introduces you to the Unity AR development tool, including the AR Foundation API. You will learn about using AR Foundation to develop an AR game for the entertainment world.  By the end of this course, you will be able to: 

- Set up the AR environment for Unity.
- Describe AR Foundation and what it does.
- Identify optimization best practices.
- Implement marker detection. 
- Define the game’s architecture.
- Integrate 3D objects to embed in the game.
- Write scripts in C# to create mechanics that govern the game’s dynamics.

To be successful in this course, experience with object oriented programming and basic web development is needed. (JavaScript is a plus but not required.) We recommend completing the previous courses in the Meta AR Developer Professional Certificate so you can build on the knowledge and skills from those courses here.",https://www.coursera.org/learn/using-ar-foundation-in-unity,Coursera
1133,FortiGate Administrator,"In this course, you will learn how to use the most common FortiGate features including firewall policies, user authentication, high availability, SSL VPN, site-to-site IPsec VPN, Fortinet Security Fabric, and how to protect your network using security profiles, such as IPS, antivirus, web filtering, application control, and more. These administration fundamentals will provide you with a solid understanding of how to implement the most common FortiGate features.",https://www.coursera.org/learn/fortigate-administrator,Coursera
1134,Connect Your Services with Microsoft Azure Service Bus,"Azure lets you create applications composed of various components: website front-ends, back-end services, and triggered functions that perform compute-on-demand services. Azure also includes various communication strategies to let these various components pass data to each other. In this course, you will learn how to leverage these communication services to create scalable, efficient solutions out of testable components.  This course will help you prepare for the Microsoft Certified: Azure Developer Associate certification. This course is part of a Specialization intended for developers who want to demonstrate their expertise in all phases of cloud development from requirements, definition, and design; to development, deployment, and maintenance; to performance tuning and monitoring. It is ideal for anyone interested in preparing for the AZ-204: Developing Solutions for Microsoft Azure exam. 

This is the second course in a program of 8 courses to help prepare you to take the exam. Each course teaches you the concepts and skills that are measured by the exam. 

By the end of this Professional Certificate program, you will be ready to take and sign-up for the Exam AZ-204: Developing Solutions for Microsoft Azure.",https://www.coursera.org/learn/connect-your-services-with-microsoft-azure-service-bus,Coursera
1135,"Excel/VBA for Creative Problem Solving, Part 2","""Excel/VBA for Creative Problem Solving, Part 2"" builds off of knowledge and skills obtained in ""Excel/VBA for Creative Problem Solving, Part 1"" and is aimed at learners who are seeking to augment, expand, optimize, and increase the efficiency of their Excel spreadsheet skills by tapping into the powerful programming, automation, and customization capabilities available with Visual Basic for Applications (VBA). In Part 2 of the course, learners will: 1) learn how to work with arrays and import/export arrays from/to Excel using VBA code; 2) learn how to work with text strings and write data to .txt files and import information from .txt files; 3) automate the import, modification, and consolidation of information from multiple worksheets into a central worksheet as well as the import of information from multiple workbooks to a central workbook; and 4) gain experience with creating professional user forms to interface with the user, perform advanced calculations, and manipulate data on the spreadsheet.

Learners who have a foundational understanding of VBA code and programming structures can jump right into Part 2 of the course without taking Part 1 and use the screencasts in Part 1 as reference.

Each module will introduce foundational and broad problems inspired by situations that you might encounter in the real world.  To pass each module, you'll need to pass a mastery quiz and complete a problem solving assignment.  This course is unique in that the weekly assignments are completed in-application (i.e., on your own computer in Excel), providing you with valuable hands-on training.",https://www.coursera.org/learn/excel-vba-for-creative-problem-solving-part-2,Coursera
1136,Create the User Interface with SwiftUI,"In this course learners will learn how to build meaningful and functional user interfaces for iOS using Swift and UI frameworks.  By the end of this course, you’ll be able to: 
 
-Utilize a range of different approaches for building UI with Swift 
-Build a basic UI with the Swift Interface Builder 
-Create and control UI views with the UIKit framework 
-Create simple applications with the UIKit framework 
-Build interfaces using the SwiftUI framework 
-Utilize lists and forms in SwiftUI in order to build frameworks 
-Organize UI with the use of containers 
-Create stylish UI using advanced views 
-Enhance views with the use of transformations, drawings and animations 
 
You’ll gain experience with the following tools and software: 
 
-Swift UI framework 
-Interface building software 
-UIKit application and view building features 
-Lists and forms 
-UI containers 
-UI transformation, drawing and animation tools

To take this course, you should understand the basics of Swift and cross-platform development for mobile applications. Additionally, it always helps to have a can-do attitude!",https://www.coursera.org/learn/create-the-user-interface-with-swiftui,Coursera
1137,Learn Advanced React,"Elevate your expertise with our Advanced React course. Building upon your foundational knowledge, this course delves into advanced React patterns, internal workings, and the implementation of complex applications using React Router.  Taught by industry veteran Bob Ziroll, who has successfully guided thousands of students towards rewarding careers in front-end development, this course equips you with in-depth React proficiency that stands out in the competitive job market. 

Why React? As the most sought-after front-end library globally, React not only offers abundant job opportunities but also enhances your overall JavaScript proficiency. Unlike other libraries, React fosters core JavaScript skills, empowering you to master the art of web development. 

Take your front-end development career to the next level with our Advanced React Development course.",https://www.coursera.org/learn/learn-advanced-react,Coursera
1138,Introduction to C++ Programming and Unreal,"This course is all about starting to learn how to develop video games using the C++ programming language and the Unreal Engine on Windows or Mac.  This course assumes you have previous programming experience in some other language. Although we'll start at the very beginning for C++, hardly anybody learns (or teaches) C++ as a first language. Similarly, Unreal Engine is a commercial, industrial strength game engine. With great power comes great ... complexity, so it's important that you have the will to work hard to learn how to use C++ in Unreal Engine.

Computer programming is really fun in general, and programming games is even better!

Caution: Introduction (starting to learn C++ and Unreal Engine) is not the same as easy (not hard to do). Learning to program using C++ in Unreal Engine IS hard to do, especially since this course is essentially the first half of a freshman-level college course. Meeting the course challenges while you master the material will be rewarding to you, but doing that will require hard work and maybe even a few expletives along the way.

Module 1: Write your first C++ console application and Unreal script 
Module 2: Learn how we store and use data in our programs
Module 3: Learn how we use classes and objects to implement our code
Module 4: Learn the basics of Unreal Engine",https://www.coursera.org/learn/introductionprogrammingunreal,Coursera
1139,Building Database Applications in PHP,"In this course, we'll look at the object oriented patterns available in PHP. You'll learn how to connect to a MySQL using the Portable Data Objects (PDO) library and issue SQL commands in the the PHP language. We'll also look at how PHP uses cookies and manages session data. You'll learn how PHP avoids double posting data, how flash messages are implemented, and how to use a session to log in users in web applications. We'll then build the first 'complete' application that has multiple screens to Create, Read, Update and Delete (CRUD) our data. This brings all the previous concepts together and will form the basis for all later web applications.  It is assumed that learners have already taken the Building Web Applications course in this specialization.",https://www.coursera.org/learn/database-applications-php,Coursera
1140,"C++ Basic Structures: Vectors, Pointers, Strings, and Files","Code and run your first C++ program in minutes without installing anything! This course is designed for learners with limited coding experience, providing a solid foundation of not just C++, but core Computer Science topics that can be transferred to other languages. The modules in this course cover vectors, pointers, strings, and files. Completion of C++ Basics: Selection and Iteration before taking this course is recommended.

To allow for a truly hands-on, self-paced learning experience, this course is video-free. Assignments contain short explanations with images and runnable code examples with suggested edits to explore code examples further, building a deeper understanding by doing. You'll benefit from instant feedback from a variety of assessment items along the way, gently progressing from quick understanding checks (multiple choice, fill in the blank, and un-scrambling code blocks) to small, approachable coding exercises that take minutes instead of hours.",https://www.coursera.org/learn/cpp-basic-structures-vectors-pointers-strings-and-files,Coursera
1141,Getting Started with Machine Learning at the Edge on Arm,"The age of machine learning has arrived! Arm technology is powering a new generation of connected devices with sophisticated sensors that can collect a vast range of environmental, spatial and audio/visual data. Typically this data is processed in the cloud using advanced machine learning tools that are enabling new applications reshaping the way we work, travel, live and play. To improve efficiency and performance, developers are now looking to analyze this data directly on the source device – usually a microcontroller (we call this ‘the Edge’). But with this approach comes the challenge of implementing machine learning on devices that have constrained computing resources.

This is where our course can help!

By enrolling in Machine Learning at the Edge on Arm: A Practical Introduction you’ll learn how to train machine learning models and implement them on industry relevant Arm-based microcontrollers.

We’ll start your learning journey by taking you through the basics of artificial intelligence , machine learning and machine learning at the edge , and illustrate why businesses now need this technology to be available on connected devices. We’ll then introduce you to the concept of datasets and how to train algorithms using tools like Anaconda and Python. We'll then go on to explore advanced topics in machine learning such as artificial neural networks and computer vision.

Along the way, our practical lab exercises will show you how you can address real-world design problems in deploying machine learning applications, such as speech and pattern recognition, as well as image processing, using actual sensor data obtained from the microcontroller. We'll also introduce you to the open source TensorFlow Python library, which is useful in the training and inference of deep neural networks.

In the final module you’ll be able to apply what you’ve learned by implementing machine learning algorithms on a dataset of your choice.

To be successful in the course, you should have an understanding of embedded systems, C language and Python.  You will also need to purchase the ST DISCO-L475E development board used in the lab exercises of this course, which can be purchased directly from our technology partner STMicroelectronics: https://www.st.com/content/st_com/en/campaigns/educationalplatforms/iot-arm-edx-edu.html

Through our vast ecosystem, Arm already powers a wide range of devices and applications that rely on machine learning at the edge. Be a part of this vibrant community of developers and start your machine learning journey by enrolling in our course today!",https://www.coursera.org/learn/getting-started-with-machine-learning-at-the-edge-on-arm,Coursera
1142,Java Programming: Build a Recommendation System,"Ever wonder how Netflix decides what movies to recommend for you? Or how Amazon recommends books? We can get a feel for how it works by building a simplified recommender of our own! In this capstone, you will show off your problem solving and Java programming skills by creating recommender systems. You will work with data for movies, including ratings, but the principles involved can easily be adapted to books, restaurants, and more. You will write a program to answer questions about the data, including which items should be recommended to a user based on their ratings of several movies. Given input files on users ratings and movie titles, you will be able to:

1. Read in and parse data into lists and maps;
2. Calculate average ratings;
3. Calculate how similar a given rater is to another user based on ratings; and
4. Recommend movies to a given user based on ratings. 
5. Display recommended movies for a given user on a webpage.",https://www.coursera.org/learn/java-programming-recommender,Coursera
1143,C Programming: Getting Started - 1,"Start learning one of the most powerful and widely used programming languages: C. Within moments you will be coding hands-on in a browser tool that will provide instant feedback on your code.  The C programming language is one of the most stable and popular programming languages in the world. It helps to power your smartphone, your car's navigation system, robots, drones, trains, and almost all electronic devices. C is used in any circumstances where speed and flexibility are important, such as in embedded systems or high-performance computing.

In this course, you will get started with C and learn how to write your first programs, how to make simple computations and print the results to the screen, how to store values in variables and how to repeat instructions using loops.

Beginners, even those without any programming experience, will be able to immediately start coding in C with the help of powerful yet simple coding tools right within the web browser. No need to install anything!

Why learn C and not another programming language? Did you know that smartphones, your car’s navigation system, robots, drones, trains, and almost all electronic devices have some C-code running under the hood? C is used in any circumstance where speed and flexibility are important, such as in embedded systems or high-performance computing.

C is a foundational programming language taught at engineering schools around the world, and represents one of the building blocks of modern computer information technology. Invented in the 1970’s. It is still one of the most stable and popular programming languages in the world.

We are excited to introduce you to the world of coding and launch you along your path to becoming a skilled C programmer!

This is the first course in the C Programming with Linux Specialization. This series of seven courses will establish your programming skills and unlock doors to careers in computer engineering.

This course has received financial support from the Patrick & Lina Drahi Foundation.",https://www.coursera.org/learn/c-programming-getting-started,Coursera
